Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-04-22,ABBOTINDIA,EQ,4726.25,4769.95,4769.95,4620.0,4651.0,4644.1,4695.07,2158,1013195855000.0,454,1694,0.785
2016-04-21,ABBOTINDIA,EQ,4729.25,4800.0,4800.0,4710.0,4735.0,4726.25,4751.76,1080,513189550000.0,241,726,0.6722
2016-04-20,ABBOTINDIA,EQ,4793.1,4743.0,4770.95,4550.0,4715.0,4729.25,4702.15,1673,786670225000.0,394,881,0.5266
2016-04-18,ABBOTINDIA,EQ,4836.45,4810.0,4843.0,4725.0,4771.05,4793.1,4803.05,1046,502399515000.0001,335,679,0.6491
2016-04-13,ABBOTINDIA,EQ,4796.95,4850.0,4850.0,4790.0,4810.25,4836.45,4830.47,923,445852005000.0,263,708,0.7671
2016-04-12,ABBOTINDIA,EQ,4623.45,4620.0,4820.0,4600.0,4820.0,4796.95,4753.45,2842,1350929110000.0,879,1496,0.5264
2016-04-11,ABBOTINDIA,EQ,4635.5,4636.0,4655.0,4567.0,4600.0,4623.45,4614.23,563,259781230000.0,190,358,0.6359
2016-04-08,ABBOTINDIA,EQ,4591.35,4592.05,4650.0,4592.0,4626.65,4635.5,4629.09,600,277745235000.0,185,369,0.615
2016-04-07,ABBOTINDIA,EQ,4587.15,4590.0,4645.95,4560.0,4575.0,4591.35,4600.79,555,255343685000.0,237,317,0.5712
2016-04-06,ABBOTINDIA,EQ,4581.65,4598.0,4678.0,4570.05,4600.0,4587.15,4600.14,17996,8278412084999.999,242,17712,0.9842
2016-04-05,ABBOTINDIA,EQ,4643.15,4699.95,4700.0,4509.5,4585.0,4581.65,4630.69,6695,3100247185000.0,625,5773,0.8623000000000001
2016-04-04,ABBOTINDIA,EQ,4670.75,4626.0,4748.0,4620.0,4625.9,4643.15,4655.65,8431,3925174915000.0,251,8187,0.9711
2016-04-01,ABBOTINDIA,EQ,4705.2,4705.2,4741.95,4600.4,4675.0,4670.75,4669.03,1390,648995600000.0,486,934,0.6718999999999999
2016-03-31,ABBOTINDIA,EQ,4742.35,4680.05,4740.0,4680.0,4714.0,4705.2,4709.6,684,322136960000.0,217,362,0.5292
2016-03-30,ABBOTINDIA,EQ,4636.35,4650.0,4764.95,4627.8,4752.0,4742.35,4707.22,1311,617116350000.0,220,1070,0.8162
2016-03-29,ABBOTINDIA,EQ,4630.1,4632.0,4778.5,4590.0,4600.1,4636.35,4637.43,1603,743380300000.0,470,954,0.5951
2016-03-28,ABBOTINDIA,EQ,4737.15,4740.0,4790.4,4590.0,4620.0,4630.1,4677.16,2018,943851435000.0,574,1421,0.7042
2016-03-23,ABBOTINDIA,EQ,4726.15,4691.0,4858.95,4655.0,4701.05,4737.15,4773.65,3154,1505609160000.0,833,1383,0.4385
2016-03-22,ABBOTINDIA,EQ,4643.8,4650.0,4879.9,4650.0,4670.0,4726.15,4775.35,2941,1404430630000.0,668,1416,0.4815
2016-03-21,ABBOTINDIA,EQ,4612.85,4620.0,4669.95,4566.2,4620.0,4643.8,4621.46,1467,677968085000.0,487,896,0.6108
2016-03-18,ABBOTINDIA,EQ,4725.95,4712.0,4772.95,4456.0,4644.0,4612.85,4593.19,9020,4143059480000.0,2041,3937,0.4365
2016-03-17,ABBOTINDIA,EQ,4818.95,4791.05,4869.0,4705.0,4705.0,4725.95,4777.01,2776,1326099130000.0,950,1570,0.5656
2016-03-16,ABBOTINDIA,EQ,4898.55,4890.0,4950.0,4800.0,4807.5,4818.95,4845.07,1352,655053785000.0,645,542,0.4009
2016-03-15,ABBOTINDIA,EQ,4868.25,4820.05,5050.0,4660.0,4845.0,4898.55,4818.05,25127,12106314935000.0,3578,13597,0.5411
2016-03-14,ABBOTINDIA,EQ,4856.95,4810.1,4899.9,4715.05,4850.0,4868.25,4834.41,5025,2429292985000.0,1287,2120,0.4219
2016-03-11,ABBOTINDIA,EQ,4901.4,4902.0,4960.0,4840.0,4840.0,4856.95,4883.22,1379,673395425000.0,495,932,0.6759000000000001
2016-03-10,ABBOTINDIA,EQ,4925.9,4930.0,4974.75,4900.0,4900.0,4901.4,4923.79,1193,587408155000.0,369,970,0.8131
2016-03-09,ABBOTINDIA,EQ,5001.85,4977.0,5043.9,4911.0,4926.0,4925.9,4943.94,1290,637767850000.0,472,778,0.6031000000000001
2016-03-08,ABBOTINDIA,EQ,5063.7,5003.1,5140.0,4985.0,4991.0,5001.85,5036.63,1956,985164180000.0,448,1648,0.8425
2016-03-04,ABBOTINDIA,EQ,5066.15,5110.0,5240.05,5039.7,5050.0,5063.7,5153.04,3461,1783466410000.0002,831,2186,0.6315999999999999
2016-03-03,ABBOTINDIA,EQ,5143.4,5191.8,5191.8,5023.05,5052.0,5066.15,5071.06,1573,797676995000.0,544,805,0.5118
2016-03-02,ABBOTINDIA,EQ,4903.4,4994.0,5244.0,4854.0,5179.85,5143.4,5071.39,5503,2790785345000.0,1470,3309,0.6013000000000001
2016-03-01,ABBOTINDIA,EQ,4786.2,4692.05,4923.0,4692.05,4905.0,4903.4,4882.15,1599,780655430000.0,697,1270,0.7942
2016-02-29,ABBOTINDIA,EQ,4800.4,4879.8,4879.8,4655.5,4777.0,4786.2,4739.02,1579,748290890000.0,634,707,0.4478
2016-02-26,ABBOTINDIA,EQ,4749.8,4860.0,4860.0,4707.0,4848.0,4800.4,4765.3,40352,19228955890000.0,399,2981,0.0739
2016-02-25,ABBOTINDIA,EQ,4833.6,4895.0,4895.0,4710.0,4710.0,4749.8,4771.43,860,410343125000.0,346,523,0.6081000000000001
2016-02-24,ABBOTINDIA,EQ,4825.2,4841.2,4899.0,4790.0,4865.0,4833.6,4833.13,2542,1228580565000.0,377,2119,0.8336
2016-02-23,ABBOTINDIA,EQ,4894.5,4780.0,4840.0,4750.0,4836.0,4825.2,4816.39,2359,1136186265000.0,572,1757,0.7448
2016-02-22,ABBOTINDIA,EQ,4883.65,4941.95,4942.0,4860.0,4860.0,4894.5,4903.13,501,245647060000.0,191,305,0.6088
2016-02-19,ABBOTINDIA,EQ,4779.2,4800.0,4925.0,4800.0,4885.0,4883.65,4867.76,2159,1050949205000.0,598,1433,0.6637000000000001
2016-02-18,ABBOTINDIA,EQ,4663.85,4745.0,4794.0,4664.0,4775.0,4779.2,4767.8,2274,1084197975000.0,682,1563,0.6873
2016-02-17,ABBOTINDIA,EQ,4753.85,4742.4,4750.0,4646.0,4646.0,4663.85,4677.04,1001,468172165000.0001,446,649,0.6484000000000001
2016-02-16,ABBOTINDIA,EQ,4799.4,4750.0,4880.0,4750.0,4750.0,4753.85,4770.85,1583,755225060000.0,603,962,0.6077
2016-02-15,ABBOTINDIA,EQ,4797.6,4925.0,4925.0,4700.0,4800.0,4799.4,4791.86,8186,3922612720000.001,1140,5993,0.7321
2016-02-12,ABBOTINDIA,EQ,4799.6,4898.65,4898.65,4600.0,4750.0,4797.6,4729.25,3722,1760227220000.0,1245,2288,0.6147
2016-02-11,ABBOTINDIA,EQ,4814.3,4935.0,4935.0,4750.0,4815.0,4799.6,4799.27,3931,1886594290000.0,653,3491,0.8881
2016-02-10,ABBOTINDIA,EQ,4844.7,4948.0,4948.0,4800.0,4840.0,4814.3,4849.33,937,454382520000.0,393,682,0.7279000000000001
2016-02-09,ABBOTINDIA,EQ,4926.85,5050.0,5050.0,4818.0,4872.0,4844.7,4879.66,2307,1125737685000.0,771,1404,0.6086
2016-02-08,ABBOTINDIA,EQ,4986.1,5065.0,5065.0,4911.3,4940.0,4926.85,4979.54,1771,881877080000.0001,438,1372,0.7747
2016-02-05,ABBOTINDIA,EQ,4967.85,4969.05,5009.9,4901.0,5007.6,4986.1,4946.21,1453,718684600000.0,467,777,0.5347999999999999
2016-02-04,ABBOTINDIA,EQ,5023.0,5050.0,5050.0,4950.0,4950.0,4967.85,5005.17,1561,781307070000.0,262,1289,0.8258
2016-02-03,ABBOTINDIA,EQ,5091.75,5099.95,5120.0,5000.0,5025.0,5023.0,5032.26,989,497690400000.0,312,692,0.6997
2016-02-02,ABBOTINDIA,EQ,5095.6,5197.65,5265.0,5051.1,5085.0,5091.75,5184.22,4918,2549598445000.0,1287,2948,0.5994
2016-02-01,ABBOTINDIA,EQ,5065.3,5150.0,5189.0,5023.6,5080.0,5095.6,5077.19,5736,2912276635000.0,955,3809,0.6641
2016-01-29,ABBOTINDIA,EQ,5078.3,5050.0,5145.0,4910.0,5075.0,5065.3,5024.92,3467,1742140725000.0,778,1370,0.3952000000000001
2016-01-28,ABBOTINDIA,EQ,4965.75,4980.85,5112.0,4946.1,5056.0,5078.3,5044.55,26464,13349893200000.0,717,25532,0.9648
2016-01-27,ABBOTINDIA,EQ,4863.85,4970.0,4998.0,4864.0,4942.0,4965.75,4956.59,2222,1101354260000.0,726,1276,0.5743
2016-01-25,ABBOTINDIA,EQ,5063.95,5245.0,5245.0,4830.0,4857.95,4863.85,4974.24,5902,2935797930000.0,2108,3653,0.6189
2016-01-22,ABBOTINDIA,EQ,5124.9,5106.05,5174.0,5010.05,5050.0,5063.95,5089.41,2086,1061650270000.0,669,1351,0.6476999999999999
2016-01-21,ABBOTINDIA,EQ,5109.2,5219.55,5250.0,5010.0,5137.0,5124.9,5118.81,1277,653672130000.0,555,532,0.4166
2016-01-20,ABBOTINDIA,EQ,5268.05,5131.05,5233.0,4985.0,5100.0,5109.2,5098.92,4055,2067611825000.0,930,2354,0.5805
2016-01-19,ABBOTINDIA,EQ,5217.9,5218.0,5334.45,5151.1,5284.3,5268.05,5222.99,2459,1284333955000.0,599,1686,0.6856
2016-01-18,ABBOTINDIA,EQ,5412.95,5255.0,5334.45,5126.2,5169.0,5217.9,5221.8,3213,1677765135000.0002,867,1784,0.5552
2016-01-15,ABBOTINDIA,EQ,5360.0,5488.65,5489.65,5335.05,5390.0,5412.95,5431.56,1397,758788715000.0,669,507,0.3629
2016-01-14,ABBOTINDIA,EQ,5443.8,5450.0,5450.05,5340.1,5350.0,5360.0,5377.38,2482,1334664665000.0,1236,1243,0.5008
2016-01-13,ABBOTINDIA,EQ,5537.1,5500.0,5660.7,5350.0,5439.9,5443.8,5449.53,5679,3094787330000.0,1350,3501,0.6165
2016-01-12,ABBOTINDIA,EQ,5646.35,5778.9,5778.9,5505.0,5575.0,5537.1,5581.02,1012,564798885000.0,314,609,0.6018
2016-01-11,ABBOTINDIA,EQ,5693.85,5880.0,5880.0,5605.5,5615.0,5646.35,5655.42,836,472792930000.0,331,371,0.4438
2016-01-08,ABBOTINDIA,EQ,5656.15,5795.7,5795.7,5666.0,5750.0,5693.85,5703.94,1486,847604755000.0001,491,816,0.5491
2016-01-07,ABBOTINDIA,EQ,5783.6,5799.95,5800.0,5591.0,5640.0,5656.15,5671.78,2273,1289195920000.0,730,1366,0.601
2016-01-06,ABBOTINDIA,EQ,5878.1,5870.05,5899.65,5780.0,5780.0,5783.6,5824.75,1183,689067955000.0,406,844,0.7134
2016-01-05,ABBOTINDIA,EQ,5930.9,5989.9,5990.0,5853.0,5860.05,5878.1,5905.78,1132,668533895000.0,368,580,0.5124000000000001
2016-01-04,ABBOTINDIA,EQ,5895.95,5850.0,5999.95,5850.0,5900.0,5930.9,5934.16,2110,1252106865000.0,631,1244,0.5896
2016-01-01,ABBOTINDIA,EQ,6010.75,6028.9,6030.0,5885.0,5915.0,5895.95,5952.51,3258,1939328800000.0,720,2120,0.6507
2015-12-31,ABBOTINDIA,EQ,5824.5,5850.0,6042.0,5820.2,6040.0,6010.75,5963.92,10100,6023559205000.0,1506,7500,0.7426
2015-12-30,ABBOTINDIA,EQ,5701.75,5708.0,5858.0,5700.0,5850.0,5824.5,5775.74,10584,6113046625000.0,873,9467,0.8945000000000001
2015-12-29,ABBOTINDIA,EQ,5700.4,5710.05,5750.0,5652.0,5700.0,5701.75,5709.01,1288,735320535000.0,639,724,0.5621
2015-12-28,ABBOTINDIA,EQ,5622.35,5622.35,5725.0,5622.35,5700.0,5700.4,5698.5,1698,967605560000.0,350,1248,0.735
2015-12-24,ABBOTINDIA,EQ,5693.3,5725.0,5777.35,5599.9,5634.55,5622.35,5665.29,2132,1207840510000.0,690,1244,0.5835
2015-12-23,ABBOTINDIA,EQ,5707.6,5677.25,5780.9,5630.05,5700.0,5693.3,5736.71,2319,1330343035000.0,365,1615,0.6964
2015-12-22,ABBOTINDIA,EQ,5609.8,5649.85,5782.0,5620.0,5722.0,5707.6,5715.51,3612,2064442595000.0,747,1928,0.5338
2015-12-21,ABBOTINDIA,EQ,5692.8,5675.8,5675.8,5590.0,5590.0,5609.8,5629.61,1299,731286465000.0,454,787,0.6059
2015-12-18,ABBOTINDIA,EQ,5637.05,5664.95,5725.0,5554.0,5723.0,5692.8,5671.19,2442,1384903840000.0,594,1784,0.7305
2015-12-17,ABBOTINDIA,EQ,5477.2,5468.05,5667.0,5468.05,5666.0,5637.05,5610.13,5130,2877997215000.0,1078,3029,0.5904
2015-12-16,ABBOTINDIA,EQ,5430.0,5459.25,5485.05,5418.0,5479.0,5477.2,5466.52,1286,702994730000.0,401,778,0.605
2015-12-15,ABBOTINDIA,EQ,5448.75,5467.0,5474.0,5370.55,5440.0,5430.0,5439.65,1675,911141265000.0,541,1136,0.6781999999999999
2015-12-14,ABBOTINDIA,EQ,5424.7,5474.65,5474.65,5345.0,5470.0,5448.75,5427.62,1343,728929445000.0,480,699,0.5205
2015-12-11,ABBOTINDIA,EQ,5371.5,5353.0,5467.95,5327.95,5402.05,5424.7,5421.44,3189,1728896120000.0,833,1777,0.5572
2015-12-10,ABBOTINDIA,EQ,5300.55,5308.0,5393.0,5230.0,5370.05,5371.5,5352.99,7193,3850403300000.0,876,5476,0.7613
2015-12-09,ABBOTINDIA,EQ,5298.1,5300.0,5329.95,5253.0,5285.0,5300.55,5296.85,1732,917414330000.0,769,947,0.5468000000000001
2015-12-08,ABBOTINDIA,EQ,5303.55,5316.95,5317.0,5261.7,5305.0,5298.1,5296.6,1987,1052434645000.0,333,1608,0.8093000000000001
2015-12-07,ABBOTINDIA,EQ,5171.8,5250.0,5334.0,5152.15,5317.0,5303.55,5273.94,3834,2022027885000.0,673,2877,0.7504000000000001
2015-12-04,ABBOTINDIA,EQ,5186.85,5103.05,5222.0,5103.0,5222.0,5171.8,5168.57,1006,519958360000.0,252,596,0.5924
2015-12-03,ABBOTINDIA,EQ,5136.6,5115.05,5200.0,5115.05,5199.0,5186.85,5178.67,4650,2408079590000.0,531,3912,0.8412999999999999
2015-12-02,ABBOTINDIA,EQ,5179.7,5200.0,5221.95,5111.0,5114.0,5136.6,5163.15,1491,769826380000.0,424,907,0.6083
2015-12-01,ABBOTINDIA,EQ,5217.9,5204.25,5265.0,5110.45,5200.0,5179.7,5173.23,11165,5775913655000.0,796,8767,0.7852
2015-11-30,ABBOTINDIA,EQ,5205.3,5268.95,5268.95,5200.0,5215.0,5217.9,5229.02,1015,530745195000.0,306,663,0.6531999999999999
2015-11-27,ABBOTINDIA,EQ,5293.75,5225.55,5317.65,5188.8,5219.95,5205.3,5244.25,2482,1301623075000.0,626,1654,0.6664
2015-11-26,ABBOTINDIA,EQ,5288.45,5347.95,5347.95,5171.5,5290.0,5293.75,5264.24,3302,1738251225000.0,942,1971,0.5969
2015-11-24,ABBOTINDIA,EQ,5203.4,5258.95,5348.0,5182.0,5299.85,5288.45,5299.07,8319,4408295305000.0,1116,6327,0.7605
2015-11-23,ABBOTINDIA,EQ,5207.75,5249.95,5280.0,5080.0,5220.0,5203.4,5201.22,2893,1504712720000.0,596,1927,0.6661
2015-11-20,ABBOTINDIA,EQ,5188.8,5270.0,5270.0,5136.95,5225.0,5207.75,5194.73,2277,1182841030000.0,433,1686,0.7404000000000001
2015-11-19,ABBOTINDIA,EQ,5211.8,5250.05,5279.95,5166.0,5200.0,5188.8,5219.05,2035,1062076870000.0,431,1461,0.7179000000000001
2015-11-18,ABBOTINDIA,EQ,5061.45,5114.0,5339.65,4990.0,5235.0,5211.8,5191.53,5393,2799792685000.0,1194,2471,0.4582
2015-11-17,ABBOTINDIA,EQ,5096.0,5110.05,5148.0,5026.0,5030.0,5061.45,5060.33,3199,1618800555000.0,659,2176,0.6802
2015-11-16,ABBOTINDIA,EQ,4993.85,5010.0,5105.0,4960.05,5099.0,5096.0,5053.84,4217,2131204660000.0,755,2582,0.6123
2015-11-13,ABBOTINDIA,EQ,5095.75,5099.0,5099.0,4980.1,5020.0,4993.85,5007.21,2016,1009453535000.0,551,1319,0.6543000000000001
2015-11-11,ABBOTINDIA,EQ,5054.4,5060.0,5158.95,5055.0,5100.0,5095.75,5093.2,2100,1069571515000.0,274,1313,0.6252000000000001
2015-11-10,ABBOTINDIA,EQ,5128.15,5160.05,5200.0,5026.0,5040.0,5054.4,5131.66,4539,2329262175000.0,800,2995,0.6598
2015-11-09,ABBOTINDIA,EQ,5337.2,5196.7,5360.0,5085.0,5160.0,5128.15,5205.66,6646,3459679310000.0,1249,4198,0.6317
2015-11-06,ABBOTINDIA,EQ,5437.35,5475.0,5499.9,5225.25,5340.0,5337.2,5382.66,5162,2778526775000.0,1125,2280,0.4417
2015-11-05,ABBOTINDIA,EQ,5462.1,5549.0,5565.0,5411.0,5445.0,5437.35,5483.26,2621,1437163700000.0,774,1092,0.4166
2015-11-04,ABBOTINDIA,EQ,5433.3,5523.9,5580.0,5442.0,5476.0,5462.1,5507.97,3004,1654592795000.0,563,1129,0.3758
2015-11-03,ABBOTINDIA,EQ,5498.65,5500.0,5579.0,5401.0,5410.0,5433.3,5495.08,23456,12889270770000.0,494,22719,0.9686
2015-11-02,ABBOTINDIA,EQ,5580.9,5590.0,5590.0,5493.0,5500.0,5498.65,5524.63,2310,1276190655000.0,620,1807,0.7823000000000001
2015-10-30,ABBOTINDIA,EQ,5517.1,5530.0,5619.95,5530.0,5552.0,5580.9,5583.1,3295,1839632850000.0,1182,1755,0.5326
2015-10-29,ABBOTINDIA,EQ,5516.9,5549.7,5549.75,5455.0,5530.0,5517.1,5497.94,1564,859877969999.9999,608,677,0.4329
2015-10-28,ABBOTINDIA,EQ,5523.9,5523.0,5599.0,5477.95,5498.95,5516.9,5549.22,2684,1489411000000.0,499,1527,0.5689000000000001
2015-10-27,ABBOTINDIA,EQ,5505.1,5501.0,5548.0,5385.05,5531.0,5523.9,5490.23,4714,2588096685000.0,1186,2792,0.5922999999999999
2015-10-26,ABBOTINDIA,EQ,5576.6,5598.95,5599.0,5411.0,5440.0,5505.1,5527.29,6650,3675647230000.0,1386,4590,0.6901999999999999
2015-10-23,ABBOTINDIA,EQ,5535.35,5551.05,5650.0,5520.0,5590.0,5576.6,5609.09,3388,1900360980000.0,589,1846,0.5449
2015-10-21,ABBOTINDIA,EQ,5543.45,5526.95,5639.0,5520.05,5520.05,5535.35,5572.21,3600,2005994350000.0,762,2068,0.5744
2015-10-20,ABBOTINDIA,EQ,5468.35,5510.75,5576.5,5469.0,5550.0,5543.45,5540.21,2633,1458736620000.0,634,1461,0.5549000000000001
2015-10-19,ABBOTINDIA,EQ,5582.9,5599.95,5600.0,5450.0,5465.0,5468.35,5521.4,4694,2591744020000.0,992,3247,0.6917
2015-10-16,ABBOTINDIA,EQ,5574.2,5576.1,5649.9,5555.05,5563.0,5582.9,5608.34,3341,1873746070000.0,990,1728,0.5172
2015-10-15,ABBOTINDIA,EQ,5638.05,5620.0,5620.0,5551.0,5560.0,5574.2,5574.43,5190,2893129850000.0,1134,2752,0.5303
2015-10-14,ABBOTINDIA,EQ,5689.1,5690.0,5719.15,5620.0,5641.0,5638.05,5659.55,2802,1585806530000.0,714,1704,0.6081000000000001
2015-10-13,ABBOTINDIA,EQ,5692.15,5690.7,5760.0,5651.95,5666.0,5689.1,5717.77,5108,2920634405000.0,1523,3268,0.6398
2015-10-12,ABBOTINDIA,EQ,5768.2,5865.0,5865.0,5625.05,5715.0,5692.15,5734.18,3010,1725989530000.0,751,1878,0.6239
2015-10-09,ABBOTINDIA,EQ,5787.45,5810.0,5889.9,5715.0,5790.0,5768.2,5813.63,6171,3587590915000.0,1326,3467,0.5618
2015-10-08,ABBOTINDIA,EQ,5795.55,5835.0,5835.0,5748.0,5780.0,5787.45,5783.28,3744,2165261670000.0,1005,2561,0.684
2015-10-07,ABBOTINDIA,EQ,5792.5,5800.0,5875.0,5750.05,5799.0,5795.55,5822.24,6160,3586500300000.0,1211,3767,0.6115
2015-10-06,ABBOTINDIA,EQ,5766.95,5819.0,5819.0,5734.6,5790.0,5792.5,5791.97,5581,3232499390000.0,1037,3779,0.6770999999999999
2015-10-05,ABBOTINDIA,EQ,5761.85,5819.9,5828.0,5680.0,5750.0,5766.95,5751.96,7912,4550950015000.0,1540,4771,0.603
2015-10-01,ABBOTINDIA,EQ,5681.8,5782.0,5800.0,5690.0,5739.0,5761.85,5752.45,6290,3618292895000.001,1237,3451,0.5486
2015-09-30,ABBOTINDIA,EQ,5644.5,5734.0,5814.2,5644.5,5670.05,5681.8,5726.0,6070,3475679995000.0005,1082,2725,0.4489
2015-09-29,ABBOTINDIA,EQ,5686.85,5692.0,5740.0,5560.0,5670.0,5644.5,5640.41,5610,3164268115000.0,1379,2054,0.3661
2015-09-28,ABBOTINDIA,EQ,5734.6,5819.95,5850.0,5670.0,5670.0,5686.85,5748.59,6759,3885473180000.0,1358,2976,0.4403
2015-09-24,ABBOTINDIA,EQ,5791.5,5784.95,5890.15,5710.0,5750.0,5734.6,5789.29,7957,4606538615000.0,1620,5290,0.6648000000000001
2015-09-23,ABBOTINDIA,EQ,5848.1,5877.9,5958.0,5727.0,5800.0,5791.5,5827.97,10777,6280808185000.0,1841,5400,0.5011
2015-09-22,ABBOTINDIA,EQ,5751.0,5780.0,6043.0,5764.0,5840.0,5848.1,5891.04,24564,14470754165000.0,3349,12816,0.5217
2015-09-21,ABBOTINDIA,EQ,5684.75,5688.0,5912.15,5647.55,5775.0,5751.0,5807.19,31528,18308903060000.0,4702,17952,0.5694
2015-09-18,ABBOTINDIA,EQ,5289.2,5289.2,6177.7,5289.2,5625.0,5684.75,5659.45,102420,57964112610000.0,13825,69179,0.6754000000000001
2015-09-16,ABBOTINDIA,EQ,5351.0,5305.0,5392.0,5280.0,5297.0,5289.2,5320.14,3118,1658820015000.0,1086,1645,0.5276
2015-09-15,ABBOTINDIA,EQ,5469.4,5494.95,5494.95,5330.0,5343.0,5351.0,5403.82,3510,1896739565000.0,822,1748,0.498
2015-09-14,ABBOTINDIA,EQ,5385.65,5419.95,5515.0,5400.4,5469.9,5469.4,5480.19,8065,4419776140000.0,1554,4919,0.6099
2015-09-11,ABBOTINDIA,EQ,5440.5,5498.0,5549.05,5357.05,5375.0,5385.65,5448.63,7066,3850004050000.0,1846,4399,0.6226
2015-09-10,ABBOTINDIA,EQ,5387.45,5325.0,5505.0,5260.0,5448.0,5440.5,5434.73,9649,5243970480000.0,1990,4899,0.5077
2015-09-09,ABBOTINDIA,EQ,5246.1,5348.95,5430.0,5211.0,5384.0,5387.45,5352.66,11437,6121842530000.0,3213,5564,0.4865
2015-09-08,ABBOTINDIA,EQ,5347.75,5280.0,5393.0,5160.0,5250.0,5246.1,5276.72,10064,5310492440000.0,2921,5026,0.4994
2015-09-07,ABBOTINDIA,EQ,5213.5,5269.0,5377.95,5210.0,5350.0,5347.75,5304.34,11443,6069756155000.0,2858,5958,0.5207
2015-09-04,ABBOTINDIA,EQ,5109.65,5149.0,5250.0,4938.05,5230.0,5213.5,5127.9,8762,4493062275000.0,2394,4546,0.5188
2015-09-03,ABBOTINDIA,EQ,5004.35,5049.0,5240.0,4960.2,5090.0,5109.65,5105.63,15781,8057187234999.999,3412,8745,0.5540999999999999
2015-09-02,ABBOTINDIA,EQ,4712.25,4760.05,5080.0,4700.0,5000.0,5004.35,4978.28,18384,9152062225000.0,3939,8748,0.4758
2015-09-01,ABBOTINDIA,EQ,4801.3,4798.0,4837.45,4600.0,4700.0,4712.25,4735.73,3188,1509750085000.0,670,2518,0.7898000000000001
2015-08-31,ABBOTINDIA,EQ,4781.25,4849.0,4849.0,4712.05,4790.0,4801.3,4800.03,62568,30032843540000.0,510,61634,0.9851
2015-08-28,ABBOTINDIA,EQ,4786.15,4885.0,4885.0,4761.65,4765.0,4781.25,4810.15,2757,1326159130000.0,513,2074,0.7523000000000001
2015-08-27,ABBOTINDIA,EQ,4652.0,4685.45,4829.95,4650.0,4792.0,4786.15,4763.56,3128,1490042890000.0,565,2221,0.71
2015-08-26,ABBOTINDIA,EQ,4661.15,4550.0,4724.95,4544.9,4650.0,4652.0,4637.72,3988,1849524070000.0,856,2723,0.6828000000000001
2015-08-25,ABBOTINDIA,EQ,4679.0,4770.8,4775.95,4540.0,4660.0,4661.15,4628.41,3593,1662987945000.0,834,2488,0.6925
2015-08-24,ABBOTINDIA,EQ,4816.6,4675.0,4778.0,4525.0,4759.0,4679.0,4622.67,6798,3142492750000.0,1583,4473,0.6579999999999999
2015-08-21,ABBOTINDIA,EQ,4842.3,4800.0,4840.0,4723.05,4820.0,4816.6,4780.76,3431,1640277850000.0,667,1828,0.5328
2015-08-20,ABBOTINDIA,EQ,4750.7,4685.75,4948.0,4675.05,4850.0,4842.3,4840.78,5814,2814431340000.0,1283,2431,0.4181
2015-08-19,ABBOTINDIA,EQ,4707.9,4746.95,4769.0,4675.0,4769.0,4750.7,4733.74,4788,2266512685000.0,547,4055,0.8469
2015-08-18,ABBOTINDIA,EQ,4755.55,4848.0,4848.0,4683.7,4690.0,4707.9,4741.66,1229,582750600000.0,322,871,0.7087000000000001
2015-08-17,ABBOTINDIA,EQ,4806.75,4780.05,4865.7,4720.05,4800.0,4755.55,4780.06,1409,673510290000.0,428,896,0.6359
2015-08-14,ABBOTINDIA,EQ,4806.3,4803.0,4880.7,4659.6,4800.05,4806.75,4810.71,4529,2178771705000.0,863,2344,0.5176
2015-08-13,ABBOTINDIA,EQ,4534.15,4692.0,4820.0,4692.0,4810.0,4806.3,4754.13,11928,5670731880000.0,1729,6339,0.5314
2015-08-12,ABBOTINDIA,EQ,4487.8,4401.15,4575.35,4401.15,4530.0,4534.15,4521.0,3317,1499615905000.0,594,1988,0.5993
2015-08-11,ABBOTINDIA,EQ,4541.7,4608.0,4608.0,4450.0,4481.0,4487.8,4524.74,5380,2434308825000.0,1087,2746,0.5104
2015-08-10,ABBOTINDIA,EQ,4808.5,4800.05,4840.9,4521.0,4530.0,4541.7,4615.98,7536,3478601850000.0,1281,5469,0.7256999999999999
2015-08-07,ABBOTINDIA,EQ,4797.0,4797.05,4867.9,4788.95,4797.0,4808.5,4832.61,2302,1112467825000.0,523,1284,0.5578000000000001
2015-08-06,ABBOTINDIA,EQ,4684.0,4718.95,4851.45,4692.25,4787.0,4797.0,4782.39,5616,2685789705000.0,1081,3286,0.5851
2015-08-05,ABBOTINDIA,EQ,4693.75,4690.0,4755.05,4675.0,4690.0,4684.0,4712.45,4701,2215322435000.0,954,3010,0.6403
2015-08-04,ABBOTINDIA,EQ,4500.5,4510.05,4715.25,4510.0,4700.0,4693.75,4610.7,8756,4037130575000.0,1201,6508,0.7433
2015-08-03,ABBOTINDIA,EQ,4458.7,4499.95,4579.0,4475.05,4509.0,4500.5,4537.67,3258,1478373780000.0,1000,1707,0.5239
2015-07-31,ABBOTINDIA,EQ,4526.3,4450.05,4560.0,4413.95,4489.0,4458.7,4494.17,3292,1479479135000.0,714,1731,0.5258
2015-07-30,ABBOTINDIA,EQ,4538.7,4605.0,4605.0,4450.0,4476.0,4526.3,4503.95,3944,1776358925000.0,868,2397,0.6078
2015-07-29,ABBOTINDIA,EQ,4358.05,4358.05,4710.0,4358.0,4550.0,4538.7,4588.93,21204,9730367850000.0,4036,6742,0.318
